"Name","model","dataset_name","Tags","metric_glu_rs/NRMSE_Sum","metric_glu_rs/ND_Sum","metric_glu_rs/CRPS_Sum","pred_len","epoch","Notes","Runtime","input_dim","enc_in","D3PM_kernel_size","T","UNet_Type","ablation_study_F_type","ablation_study_case","ablation_study_masking_tau","ablation_study_masking_type","beta_max","cond_ddpm_channels_conv","cond_ddpm_num_layers","ddpm_channels_conv","ddpm_channels_fusion_I","ddpm_dim_diff_steps","ddpm_inp_embed","ddpm_layers_I","ddpm_layers_II","ddpm_layers_inp","device","diff_steps","dim_LSTM","interval","model_channels","nfe","num_vars","ot_ode","parameterization","pretrain_epochs","t0","type_sampler","use_freq_enhance","use_window_normalization","vis_ar_part","weight_pred_loss","metric/rse","metric/nrmse","metric_glu_rs/CRPS","metric_glu_rs/ND","metric_glu_rs/NRMSE","metric/nmae_sum","metric/nrmse_sum","metric_glu/CRPS","metric_glu/CRPS_Sum","metric_glu/NRMSE","metric_rs/corr","metric_rs/mae","metric_rs/mape","metric_rs/mse","metric_rs/mspe","metric_rs/nmae","metric_rs/nmae_sum","metric_rs/nrmse","metric_rs/nrmse_sum","metric_rs/rmse","metric_rs/rse","metric_glu/ND_Sum","metric_glu/ND","metric/nmae","metric_glu/NRMSE_Sum (Min)","lr_optim"
"patchtst_2023-11-16_14-39-07","TimeDiff","taxi","","0.5621632100931848","0.4604172320952285","0.46041722863397294","24","39","glounts metrics 5505","16531","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","2","256","256","100","256","2","2","2","cuda:0","100","64","100","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","1.049649000167847","1.273531794548035","0.6778298787084718","0.6778298786434529","0.9655943353960588","0.0007879198528826237","0.0009674705215729772","1.020022046924651","1.040054061569749","1.2735320479747765","[0.01442679762840271,-0.0055560884065926075,-0.007376158609986305,-0.006206763908267021,-0.01266629621386528,-0.01657465659081936,-0.0168722216039896,-0.01318624336272478,-0.007689643185585737,-0.0033674240112304688,-0.0008205066551454365,-0.00007767703937133774,0.0013668746687471869,0.0005908042076043785,0.0015369682805612683,0.002115771872922778,0.004858044441789389,0.006793644279241562,0.008746002800762653,0.011831583455204964,0.013579217717051506,0.014067037031054497,0.011284305714070795,0.0012573550920933485]","5.191391944885254","Infinity","54.69095993041992","Infinity","0.6778299808502197","0.00034880093880929053","0.9655944108963012","0.00042588121141307056","7.395333766937256","0.8649808764457703","1.0400540595803875","1.0200220471289914","1.0200217962265017","1.1820532624880422",""
"patchtst_2023-11-16_14-37-23","TimeDiff","sol","","1.594195871055467","1.264521581942124","1.264521614316332","24","39","glounts metrics 5505","16650","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","2","256","256","100","256","2","2","2","cuda:0","100","64","100","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","1.0459229946136477","1.1893662214279177","1.2869739677519685","1.2869739667194215","1.7919683713081478","0.005574373062700033","0.007054551504552364","0.9138947328402712","0.936494613470248","1.189366313509365","[-3.890562871866621e-10,-3.1078503659465184e-10,-2.0608303952229787e-10,2.7309099426275907e-10,1.8056350858941528e-10,0.0034956480376422405,0.004548128228634596,0.004795248154550791,0.006517012137919664,0.004892914555966854,0.0018425941234454513,0.0031666713766753674,0.0015550487441942096,0.0045160893350839615,0.005440799053758383,0.0048936158418655396,0.00007326205377466977,-2.2964247170520477e-10,-2.1083640389107927e-10,1.6078987100098807e-11,-4.260162708713544e-11,1.0419370921610491e-10,-4.670607650636427e-11,2.134543514165088e-10]","39.637718200683594","33472494","3046.06005859375","6362217733685248","1.2869739532470703","0.007526914589107037","1.7919683456420898","0.009489260613918304","55.191123962402344","1.014448642730713","0.9364946354085848","0.9138947340508314","0.9138946533203124","1.0971011633463423",""
"patchtst_2023-11-16_14-37-19","TimeDiff","cup","","0.4901154311629436","0.3648585292629656","0.3648585167833409","48","29","glounts metrics 5505","16650","270","270","5","1","CNN","CNN","none","0.9","none","0.3","64","2","256","256","100","256","2","2","2","cuda:0","100","64","100","256","100","270","true","x_start","20","0.0001","dpm","0","true","0","0","1.0562363862991333","1.3892899751663208","0.6516563612117977","0.6516563600973984","1.172877006206486","0.02067958563566208","0.02853754349052906","1.029891292908122","0.9926200300578264","1.3892901052456512","{""_type"":""histogram"",""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5],""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}","27.544675827026367","34209836","2457.780029296875","420818284321964000","0.6516563892364502","0.007601219229400158","1.172877073287964","0.010210737586021423","49.57600402832031","0.8695549368858337","0.9926201594692816","1.0298912874071349","1.0298912525177002","1.347527972457892",""
"patchtst_2023-11-16_13-41-43","TimeDiff","sol","","","","","24","","-","184","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"patchtst_2023-11-16_13-01-28","TimeDiff","sol","1","0.26105573161953427","0.23272140510815129","0.23272140249768625","24","98","glounts metrics 3305","26041","137","137","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","137","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.24450038846340008","0.24450038868824675","0.3024392892845928","Infinity","Infinity","Infinity","Infinity","Infinity","[5.418009096924692e-11,-3.590172603651353e-10,-2.4952684016255056e-11,4.5223286226914183e-10,-1.0839371067383752e-10,7.542051982944996e-10,4.855511548385039e-10,-7.743777286073338e-10,-3.7071795633281113e-10,1.1035552471838628e-9,3.9018036024351943e-10,3.894048139496675e-10,3.8314662553773355e-10,4.1377454240709705e-10,-7.596336892845557e-10,-2.819867672698706e-10,1.1608057848278006e-9,-1.7042839361991466e-10,-4.930512109702079e-10,-7.20256562725119e-11,-6.434014987455328e-10,-6.30156871128662e-10,-4.6538253806183144e-10,4.5800041537091824e-10]","9.935091018676758","0.2492484152317047","151.02923583984375","0.08530943095684052","0.24450036883354187","0.001385246287100017","0.30243927240371704","0.0015539029845967889","12.289395332336426","0.7641672492027283","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-23","TimeDiff","cup","1","0.027888400022831432","0.023652645958423868","0.023652645958423868","48","98","glounts metrics 3304","72782","270","270","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","270","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.36582376343753353","0.3658237628743175","0.6880087503660968","Infinity","Infinity","Infinity","Infinity","Infinity","{""_type"":""histogram"",""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5],""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}","14.815281867980955","0.300061970949173","776.361328125","0.2224528044462204","0.36582377552986145","0.0004927634727209806","0.688008725643158","0.0005810083239339292","27.863262176513672","0.8755159378051758","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-23","TimeDiff","traf","1","0.09810290089008174","0.08759236450133367","0.08759236361143881","24","98","glounts metrics 3304","72782","963","963","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","963","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.18816686353536716","0.18816686363041815","0.3463414263809774","Infinity","Infinity","Infinity","Infinity","Infinity","[-1.1410952738266643e-10,7.673991442302962e-10,6.023972293212054e-11,-5.477670400599877e-12,3.3133698562615166e-10,1.2725606679531154e-10,-3.0422286911857555e-10,8.394285266888346e-11,-3.6092201449733347e-10,6.281784120654166e-11,6.021003140510571e-10,-9.774474285517698e-11,-5.130114111295825e-10,-1.7386235506844372e-10,3.4872041365652246e-10,-8.667420253738456e-11,1.7643074501361156e-10,5.6111185142704294e-11,-2.3760873824052453e-10,3.6169525707840933e-10,1.3893888817229083e-10,1.8024987058495867e-10,-1.2766838974886952e-10,-4.2619657802944744e-11]","0.009971464052796364","0.18365706503391263","0.0003368531179148704","0.094197615981102","0.1881668120622635","0.0005213830736465752","0.3463413715362549","0.0005839457735419273","0.01835355907678604","1.8091660737991333","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-21","TimeDiff","elec","1","0.192486633640662","0.1863532354636815","0.1863532329631737","24","98","glounts metrics 3304","72782","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.20417349105809393","0.20417349120822303","2.1288748933422035","Infinity","Infinity","Infinity","Infinity","Infinity","[-1.2037214558446863e-9,-2.6569732525238976e-11,8.731916856241638e-10,-3.9847206090293236e-10,1.458547282950917e-9,-3.2184452880557046e-9,-1.1853139580964012e-9,-1.3243522944961226e-9,-4.3530964943805367e-10,-6.437466670838886e-10,-3.8451794526217503e-10,9.58522594629585e-10,-2.8831845244603466e-10,-2.2856252446246113e-9,-9.445952908748723e-10,1.10940534536752e-9,3.2425864771035146e-10,-7.544330160591527e-10,6.691160403526908e-10,1.0226453017736503e-9,3.882753674133711e-9,-2.0699754410546942e-10,1.169669805456408e-9,6.161408605542816e-10]","123.14916229248048","Infinity","1648786.875","Infinity","0.2041734904050827","0.0011092453496530652","2.1288747787475586","0.0011457536602392793","1284.0509033203125","0.4391520619392395","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-20","TimeDiff","elec","1","0.18160465380719548","0.17252790800051798","0.17252790883402055","24","98","glounts metrics 3305","72782","370","370","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","370","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.19274314062246517","0.19274313867086737","1.989234377188425","Infinity","Infinity","Infinity","Infinity","Infinity","[6.448599987329827e-10,-1.4484759745803098e-11,-2.5394955027735473e-9,1.2524867809560192e-9,6.925930384760193e-10,1.1133247657113543e-9,1.7443829714025583e-9,2.157705569771906e-9,3.5405950393752045e-10,-8.834068476737401e-10,-1.6451140449902366e-9,-2.5305452178159266e-10,-2.8686347741668783e-10,2.675487609238303e-11,-6.845315425607622e-10,7.410245750349985e-10,6.933879581616509e-10,-1.9196706446678036e-9,-9.368242848140083e-10,-1.3654452013511784e-9,6.89452550606262e-10,5.344308329213732e-10,-5.286844295682157e-10,4.2027617497275566e-10]","116.25484466552734","Infinity","1439581.125","Infinity","0.1927431523799896","0.0010269517078995705","1.9892343282699585","0.001080979942344129","1199.825439453125","0.41034653782844543","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-17_07-15-39","TimeDiff","traf","1","0.07702479048405933","0.0631023867393079","0.06310238896404506","24","6","glounts metrics 3305","72774","963","963","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","963","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.20860843075134317","0.20860843093460152","0.3620165489249989","Infinity","Infinity","Infinity","Infinity","Infinity","[2.788165011369248e-11,8.383967964320505e-10,2.5390919922152477e-10,-5.992432106083355e-10,4.6509443518694127e-10,-5.300129779506334e-10,-7.635032883701598e-11,-1.3381933061662463e-10,3.359953426596007e-10,-2.154368211604307e-10,1.59322416370955e-10,-4.2225528629202813e-10,3.2950137063281204e-10,-1.0537114583653027e-11,4.7284603316155576e-11,2.0088037136489767e-11,3.17341652955605e-10,-1.9873318268803783e-10,3.5361276407019915e-11,-5.487675869275677e-10,-4.884075366362595e-10,-2.6902400446227048e-11,4.742165549131983e-10,5.099274891229301e-10]","0.011054717935621738","0.2044677883386612","0.0003680344671010971","0.10486286133527756","0.20860838890075684","0.00037560940836556256","0.3620164692401886","0.0004584808484651148","0.01918422430753708","1.8910472393035889","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-15","TimeDiff","cup","1","0.03854890088421524","0.031006625687639466","0.031006625687639466","48","78","glounts metrics 3303","49592","270","270","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","270","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.3215384925931976","0.32153849351186603","0.6083877916677984","Infinity","Infinity","Infinity","Infinity","Infinity","{""_type"":""histogram"",""bins"":[-0.5,-0.46875,-0.4375,-0.40625,-0.375,-0.34375,-0.3125,-0.28125,-0.25,-0.21875,-0.1875,-0.15625,-0.125,-0.09375,-0.0625,-0.03125,0,0.03125,0.0625,0.09375,0.125,0.15625,0.1875,0.21875,0.25,0.28125,0.3125,0.34375,0.375,0.40625,0.4375,0.46875,0.5],""values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]}","13.021798133850098","0.32336539030075073","607.0675048828125","0.22772160172462463","0.3215384781360626","0.00064597133314237","0.60838782787323","0.0008031020988710225","24.63874053955078","0.7741954326629639","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-14","TimeDiff","taxi","","0.11959776025552273","0.09840452981644868","0.09840452900087115","24","98","glounts metrics 3304","49682","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.19316712010106837","0.19316712011551723","0.2856361174943013","Infinity","Infinity","Infinity","Infinity","Infinity","[8.238302262597584e-10,9.373760656572472e-10,1.0240697179142444e-9,-1.9703327858167088e-10,-6.386909889855018e-10,1.4800469738673883e-9,6.319318401892814e-10,1.7155228348997296e-9,-1.402218452462023e-9,-1.321810105814336e-9,-9.543278389756438e-10,-1.8600131435064782e-9,-9.58504609016586e-10,-1.156124307399864e-9,-4.089990846001257e-10,-1.883578182315659e-9,-2.3516100178255783e-10,1.949944650192492e-10,1.1487334417026316e-9,-1.0826414764686375e-10,2.040810631598333e-9,2.38531017160426e-9,-1.9798716832664096e-10,-7.487080400103707e-11]","1.6598671674728394","0.1994065493345261","6.024295330047607","0.06977813690900803","0.19316713511943817","0.00007454888691427186","0.2856360375881195","0.00009060436423169448","2.45444393157959","0.46870681643486023","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-12","TimeDiff","wiki","1","0.14438716150318734","0.13840174233250416","0.13840174317969817","30","98","glounts metrics 3305","72782","2000","2000","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","2000","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.4004461251693755","0.4004461251069051","1.0251340939119673","Infinity","Infinity","Infinity","Infinity","Infinity","[3.786290378449131e-11,1.8536414070347007e-10,-1.6006795888756642e-10,-1.8752963071300144e-10,-5.913992212613906e-11,-3.0344745813315477e-12,9.962483615844063e-11,-9.587006188915835e-11,5.5009892474533466e-11,-6.451837328280696e-12,-2.1830155738644663e-11,1.232001425790358e-13,1.8859694361772483e-10,-1.8704024440374667e-11,-9.101630560337526e-11,1.176999383373234e-11,2.5082840318657595e-11,5.907178912689659e-11,1.2487048894893604e-10,-9.672283113326684e-11,7.156779335826258e-11,-6.964047394308892e-11,9.701511122228723e-11,-1.929528932465008e-11,1.6224875609704978e-10,3.6910648149035546e-11,-1.1172820307825404e-10,-8.203110066218322e-12,-8.681719926295628e-11,-1.2641310220828927e-10]","1575.5777587890625","0.5334204435348511","16268702","15.343435287475586","0.4004461169242859","0.0009226783877238632","1.0251342058181765","0.0009625812526792288","4033.447998046875","1.0302597284317017","Infinity","Infinity","Infinity","Infinity",""
"patchtst_2023-11-16_12-49-11","TimeDiff","taxi","","0.13230385400129005","0.1110863277974747","0.11108632925133034","24","99","glounts metrics 3305","60763","1214","1214","5","1","CNN","CNN","none","0.9","none","0.3","64","5","256","256","100","256","5","5","5","cuda:0","100","64","100","256","100","1214","true","x_start","20","0.0001","dpm","0","true","0","0","Infinity","Infinity","0.1990316424885814","0.19903164246940572","0.29167702111430627","Infinity","Infinity","Infinity","Infinity","Infinity","[7.254439826631652e-10,-6.866106294634021e-11,-1.1310842540357412e-10,-1.9199069001274442e-9,1.2109261371406888e-9,1.1656886567124047e-9,6.885720327254319e-10,7.779020760878551e-10,-2.0728592176055827e-9,1.3765797390874466e-9,4.3100215063596176e-10,-9.996893313157782e-10,9.30021962219918e-11,-1.1760471485544601e-9,1.3907567320003975e-9,9.74720748558866e-10,1.1311984682293994e-9,-1.178962899528457e-10,-3.113221624939655e-10,8.364266501637018e-10,-1.670903304606952e-9,4.3652653713976974e-10,1.0929724902908331e-9,-1.474203203954971e-9]","1.7102595567703247","0.204651340842247","6.281808376312256","0.071336530148983","0.1990315467119217","0.00008415630873059854","0.2916770279407501","0.00010023019422078504","2.5063536167144775","0.4786196053028106","Infinity","Infinity","Infinity","Infinity",""
